"DBKEY","Station","Daily.Date","Data.Value","Qualifier","Revision.Date","Date","UNITS","STATION","DATE"
"41542","S4_T",2021-12-25,15.59,"E",2022-01-25,2021-12-25,"ft NGVD29","S4_T",2021-12-25
"41542","S4_T",2021-12-26,15.6,"E",2022-01-25,2021-12-26,"ft NGVD29","S4_T",2021-12-26
"41542","S4_T",2021-12-27,15.58,"E",2022-01-25,2021-12-27,"ft NGVD29","S4_T",2021-12-27
"41542","S4_T",2021-12-28,15.52,"E",2022-01-25,2021-12-28,"ft NGVD29","S4_T",2021-12-28
"41542","S4_T",2021-12-29,15.49,"E",2022-01-25,2021-12-29,"ft NGVD29","S4_T",2021-12-29
"41542","S4_T",2021-12-30,15.51,"E",2022-01-25,2021-12-30,"ft NGVD29","S4_T",2021-12-30
"41542","S4_T",2021-12-31,15.49,"E",2022-01-25,2021-12-31,"ft NGVD29","S4_T",2021-12-31
"41542","S4_T",2022-01-01,15.43,"E",2022-01-25,2022-01-01,"ft NGVD29","S4_T",2022-01-01
"41542","S4_T",2022-01-02,15.39,"E",2022-01-25,2022-01-02,"ft NGVD29","S4_T",2022-01-02
"41542","S4_T",2022-01-03,15.53,"E",2022-01-25,2022-01-03,"ft NGVD29","S4_T",2022-01-03
"41542","S4_T",2022-01-04,15.56,"E",2022-01-25,2022-01-04,"ft NGVD29","S4_T",2022-01-04
"41542","S4_T",2022-01-05,15.42,"E",2022-01-25,2022-01-05,"ft NGVD29","S4_T",2022-01-05
"41542","S4_T",2022-01-06,15.41,"E",2022-01-25,2022-01-06,"ft NGVD29","S4_T",2022-01-06
"41542","S4_T",2022-01-07,15.38,"E",2022-01-25,2022-01-07,"ft NGVD29","S4_T",2022-01-07
"41542","S4_T",2022-01-08,15.4,"E",2022-01-25,2022-01-08,"ft NGVD29","S4_T",2022-01-08
"41542","S4_T",2022-01-09,15.29,"E",2022-01-25,2022-01-09,"ft NGVD29","S4_T",2022-01-09
"41542","S4_T",2022-01-10,15.35,"E",2022-01-25,2022-01-10,"ft NGVD29","S4_T",2022-01-10
"41542","S4_T",2022-01-11,15.65,"E",2022-01-25,2022-01-11,"ft NGVD29","S4_T",2022-01-11
"41542","S4_T",2022-01-12,15.31,"E",2022-01-25,2022-01-12,"ft NGVD29","S4_T",2022-01-12
"41542","S4_T",2022-01-13,15.26,"E",2022-01-25,2022-01-13,"ft NGVD29","S4_T",2022-01-13
"41542","S4_T",2022-01-14,15.31,"E",2022-01-25,2022-01-14,"ft NGVD29","S4_T",2022-01-14
"41542","S4_T",2022-01-15,15.12,"E",2022-01-25,2022-01-15,"ft NGVD29","S4_T",2022-01-15
"41542","S4_T",2022-01-16,14.95,"E",2022-01-25,2022-01-16,"ft NGVD29","S4_T",2022-01-16
"41542","S4_T",2022-01-17,15.28,"E",2022-01-26,2022-01-17,"ft NGVD29","S4_T",2022-01-17
"41542","S4_T",2022-01-18,15.28,"E",2022-01-26,2022-01-18,"ft NGVD29","S4_T",2022-01-18
"41542","S4_T",2022-01-19,15.19,"E",2022-01-26,2022-01-19,"ft NGVD29","S4_T",2022-01-19
"41542","S4_T",2022-01-20,15.14,"E",2022-01-26,2022-01-20,"ft NGVD29","S4_T",2022-01-20
"41542","S4_T",2022-01-21,15.14,"E",2022-01-26,2022-01-21,"ft NGVD29","S4_T",2022-01-21
"41542","S4_T",2022-01-22,15.35,"E",2022-01-26,2022-01-22,"ft NGVD29","S4_T",2022-01-22
"41542","S4_T",2022-01-23,15.29,"E",2022-01-26,2022-01-23,"ft NGVD29","S4_T",2022-01-23
"41542","S4_T",2022-01-24,15.21,"E",2022-01-26,2022-01-24,"ft NGVD29","S4_T",2022-01-24
"41542","S4_T",2022-01-25,15.09,"E",2022-02-02,2022-01-25,"ft NGVD29","S4_T",2022-01-25
"41542","S4_T",2022-01-26,15.1,"E",2022-02-02,2022-01-26,"ft NGVD29","S4_T",2022-01-26
"41542","S4_T",2022-01-27,15.13,"E",2022-02-02,2022-01-27,"ft NGVD29","S4_T",2022-01-27
"41542","S4_T",2022-01-28,15.09,"E",2022-02-02,2022-01-28,"ft NGVD29","S4_T",2022-01-28
"41542","S4_T",2022-01-29,15.46,"E",2022-02-02,2022-01-29,"ft NGVD29","S4_T",2022-01-29
"41542","S4_T",2022-01-30,15.19,"E",2022-02-02,2022-01-30,"ft NGVD29","S4_T",2022-01-30
"41542","S4_T",2022-01-31,14.98,"E",2022-02-02,2022-01-31,"ft NGVD29","S4_T",2022-01-31
"41542","S4_T",2022-02-01,14.93,"E",2022-02-08,2022-02-01,"ft NGVD29","S4_T",2022-02-01
"41542","S4_T",2022-02-02,14.88,"E",2022-02-08,2022-02-02,"ft NGVD29","S4_T",2022-02-02
"41542","S4_T",2022-02-03,14.86,"E",2022-02-08,2022-02-03,"ft NGVD29","S4_T",2022-02-03
"41542","S4_T",2022-02-04,14.85,"E",2022-02-08,2022-02-04,"ft NGVD29","S4_T",2022-02-04
"41542","S4_T",2022-02-05,15.01,"E",2022-02-08,2022-02-05,"ft NGVD29","S4_T",2022-02-05
"41542","S4_T",2022-02-06,14.94,"E",2022-02-08,2022-02-06,"ft NGVD29","S4_T",2022-02-06
"41542","S4_T",2022-02-07,14.94,"E",2022-02-15,2022-02-07,"ft NGVD29","S4_T",2022-02-07
"41542","S4_T",2022-02-08,15.09,"E",2022-02-15,2022-02-08,"ft NGVD29","S4_T",2022-02-08
"41542","S4_T",2022-02-09,15.02,"E",2022-02-15,2022-02-09,"ft NGVD29","S4_T",2022-02-09
"41542","S4_T",2022-02-10,15.04,"E",2022-02-15,2022-02-10,"ft NGVD29","S4_T",2022-02-10
"41542","S4_T",2022-02-11,14.89,"E",2022-02-15,2022-02-11,"ft NGVD29","S4_T",2022-02-11
"41542","S4_T",2022-02-12,14.84,"E",2022-02-15,2022-02-12,"ft NGVD29","S4_T",2022-02-12
"41542","S4_T",2022-02-13,14.94,"E",2022-02-15,2022-02-13,"ft NGVD29","S4_T",2022-02-13
"41542","S4_T",2022-02-14,15.3,"E",2022-02-22,2022-02-14,"ft NGVD29","S4_T",2022-02-14
"41542","S4_T",2022-02-15,15,"E",2022-02-22,2022-02-15,"ft NGVD29","S4_T",2022-02-15
"41542","S4_T",2022-02-16,14.84,"E",2022-02-22,2022-02-16,"ft NGVD29","S4_T",2022-02-16
"41542","S4_T",2022-02-17,14.77,"E",2022-02-22,2022-02-17,"ft NGVD29","S4_T",2022-02-17
"41542","S4_T",2022-02-18,14.8,"E",2022-02-22,2022-02-18,"ft NGVD29","S4_T",2022-02-18
"41542","S4_T",2022-02-19,14.9,"E",2022-02-22,2022-02-19,"ft NGVD29","S4_T",2022-02-19
"41542","S4_T",2022-02-20,14.92,"E",2022-02-22,2022-02-20,"ft NGVD29","S4_T",2022-02-20
"41542","S4_T",2022-02-21,14.79,"E",2022-03-01,2022-02-21,"ft NGVD29","S4_T",2022-02-21
"41542","S4_T",2022-02-22,14.74,"E",2022-03-01,2022-02-22,"ft NGVD29","S4_T",2022-02-22
"41542","S4_T",2022-02-23,14.74,"E",2022-03-01,2022-02-23,"ft NGVD29","S4_T",2022-02-23
"41542","S4_T",2022-02-24,14.7,"E",2022-03-01,2022-02-24,"ft NGVD29","S4_T",2022-02-24
"41542","S4_T",2022-02-25,14.68,"E",2022-03-01,2022-02-25,"ft NGVD29","S4_T",2022-02-25
"41542","S4_T",2022-02-26,14.69,"E",2022-03-01,2022-02-26,"ft NGVD29","S4_T",2022-02-26
"41542","S4_T",2022-02-27,14.65,"E",2022-03-01,2022-02-27,"ft NGVD29","S4_T",2022-02-27
"41542","S4_T",2022-02-28,14.66,"E",2022-03-08,2022-02-28,"ft NGVD29","S4_T",2022-02-28
"41542","S4_T",2022-03-01,14.73,"E",2022-03-08,2022-03-01,"ft NGVD29","S4_T",2022-03-01
"41542","S4_T",2022-03-02,14.73,"E",2022-03-08,2022-03-02,"ft NGVD29","S4_T",2022-03-02
"41542","S4_T",2022-03-03,14.58,"E",2022-03-08,2022-03-03,"ft NGVD29","S4_T",2022-03-03
"41542","S4_T",2022-03-04,14.56,"E",2022-03-08,2022-03-04,"ft NGVD29","S4_T",2022-03-04
"41542","S4_T",2022-03-05,14.45,"E",2022-03-08,2022-03-05,"ft NGVD29","S4_T",2022-03-05
"41542","S4_T",2022-03-06,14.39,"E",2022-03-08,2022-03-06,"ft NGVD29","S4_T",2022-03-06
"41542","S4_T",2022-03-07,14.33,"E",2022-03-15,2022-03-07,"ft NGVD29","S4_T",2022-03-07
"41542","S4_T",2022-03-08,14.26,"E",2022-03-15,2022-03-08,"ft NGVD29","S4_T",2022-03-08
"41542","S4_T",2022-03-09,14.19,"E",2022-03-15,2022-03-09,"ft NGVD29","S4_T",2022-03-09
"41542","S4_T",2022-03-10,14.26,"E",2022-03-15,2022-03-10,"ft NGVD29","S4_T",2022-03-10
"41542","S4_T",2022-03-11,14.2,"E",2022-03-15,2022-03-11,"ft NGVD29","S4_T",2022-03-11
"41542","S4_T",2022-03-12,14.26,"E",2022-03-15,2022-03-12,"ft NGVD29","S4_T",2022-03-12
"41542","S4_T",2022-03-13,14.82,"E",2022-03-15,2022-03-13,"ft NGVD29","S4_T",2022-03-13
"41542","S4_T",2022-03-14,14.31,"E",2022-03-25,2022-03-14,"ft NGVD29","S4_T",2022-03-14
"41542","S4_T",2022-03-15,14.22,"E",2022-03-25,2022-03-15,"ft NGVD29","S4_T",2022-03-15
"41542","S4_T",2022-03-16,14.17,"E",2022-03-25,2022-03-16,"ft NGVD29","S4_T",2022-03-16
"41542","S4_T",2022-03-17,14.24,"E",2022-03-25,2022-03-17,"ft NGVD29","S4_T",2022-03-17
"41542","S4_T",2022-03-18,14.16,"E",2022-03-25,2022-03-18,"ft NGVD29","S4_T",2022-03-18
"41542","S4_T",2022-03-19,14.17,"E",2022-03-25,2022-03-19,"ft NGVD29","S4_T",2022-03-19
"41542","S4_T",2022-03-20,14.3,"E",2022-03-25,2022-03-20,"ft NGVD29","S4_T",2022-03-20
"41542","S4_T",2022-03-21,14.31,"E",2022-03-25,2022-03-21,"ft NGVD29","S4_T",2022-03-21
"41542","S4_T",2022-03-22,14.02,"E",2022-03-25,2022-03-22,"ft NGVD29","S4_T",2022-03-22
"41542","S4_T",2022-03-23,13.94,"E",2022-03-31,2022-03-23,"ft NGVD29","S4_T",2022-03-23
"41542","S4_T",2022-03-24,13.9,"E",2022-03-31,2022-03-24,"ft NGVD29","S4_T",2022-03-24
"41542","S4_T",2022-03-25,14.25,"E",2022-03-31,2022-03-25,"ft NGVD29","S4_T",2022-03-25
"41542","S4_T",2022-03-26,14.12,"E",2022-03-31,2022-03-26,"ft NGVD29","S4_T",2022-03-26
"41542","S4_T",2022-03-27,14.11,"E",2022-03-31,2022-03-27,"ft NGVD29","S4_T",2022-03-27
"41542","S4_T",2022-03-28,13.95,"E",2022-03-31,2022-03-28,"ft NGVD29","S4_T",2022-03-28
"41542","S4_T",2022-03-29,13.9,"E",2022-03-31,2022-03-29,"ft NGVD29","S4_T",2022-03-29
"41542","S4_T",2022-03-30,13.69,"E",2022-04-07,2022-03-30,"ft NGVD29","S4_T",2022-03-30
"41542","S4_T",2022-03-31,13.54,"E",2022-04-07,2022-03-31,"ft NGVD29","S4_T",2022-03-31
"41542","S4_T",2022-04-01,13.69,"E",2022-04-07,2022-04-01,"ft NGVD29","S4_T",2022-04-01
"41542","S4_T",2022-04-02,13.95,"E",2022-04-07,2022-04-02,"ft NGVD29","S4_T",2022-04-02
"41542","S4_T",2022-04-03,13.81,"E",2022-04-07,2022-04-03,"ft NGVD29","S4_T",2022-04-03
"41542","S4_T",2022-04-04,13.79,"E",2022-04-07,2022-04-04,"ft NGVD29","S4_T",2022-04-04
"41542","S4_T",2022-04-05,13.63,"E",2022-04-07,2022-04-05,"ft NGVD29","S4_T",2022-04-05
"41542","S4_T",2022-04-06,13.6,"E",2022-04-13,2022-04-06,"ft NGVD29","S4_T",2022-04-06
"41542","S4_T",2022-04-07,13.58,"E",2022-04-13,2022-04-07,"ft NGVD29","S4_T",2022-04-07
"41542","S4_T",2022-04-08,13.81,"E",2022-04-13,2022-04-08,"ft NGVD29","S4_T",2022-04-08
"41542","S4_T",2022-04-09,13.81,"E",2022-04-13,2022-04-09,"ft NGVD29","S4_T",2022-04-09
"41542","S4_T",2022-04-10,13.85,"E",2022-04-13,2022-04-10,"ft NGVD29","S4_T",2022-04-10
"41542","S4_T",2022-04-11,13.53,"E",2022-04-13,2022-04-11,"ft NGVD29","S4_T",2022-04-11
"41542","S4_T",2022-04-12,13.5,"E",2022-04-21,2022-04-12,"ft NGVD29","S4_T",2022-04-12
"41542","S4_T",2022-04-13,13.44,"E",2022-04-21,2022-04-13,"ft NGVD29","S4_T",2022-04-13
"41542","S4_T",2022-04-14,13.43,"E",2022-04-21,2022-04-14,"ft NGVD29","S4_T",2022-04-14
"41542","S4_T",2022-04-15,13.5,"E",2022-04-21,2022-04-15,"ft NGVD29","S4_T",2022-04-15
"41542","S4_T",2022-04-16,13.45,"E",2022-04-21,2022-04-16,"ft NGVD29","S4_T",2022-04-16
"41542","S4_T",2022-04-17,13.43,"E",2022-04-21,2022-04-17,"ft NGVD29","S4_T",2022-04-17
"41542","S4_T",2022-04-18,13.46,"E",2022-04-21,2022-04-18,"ft NGVD29","S4_T",2022-04-18
"41542","S4_T",2022-04-19,13.76,"E",2022-04-21,2022-04-19,"ft NGVD29","S4_T",2022-04-19
"41542","S4_T",2022-04-20,13.59,"E",2022-04-28,2022-04-20,"ft NGVD29","S4_T",2022-04-20
"41542","S4_T",2022-04-21,13.48,"E",2022-04-28,2022-04-21,"ft NGVD29","S4_T",2022-04-21
"41542","S4_T",2022-04-22,13.47,"E",2022-04-28,2022-04-22,"ft NGVD29","S4_T",2022-04-22
"41542","S4_T",2022-04-23,13.29,"E",2022-04-28,2022-04-23,"ft NGVD29","S4_T",2022-04-23
"41542","S4_T",2022-04-24,13.21,"E",2022-04-28,2022-04-24,"ft NGVD29","S4_T",2022-04-24
"41542","S4_T",2022-04-25,13.17,"E",2022-04-28,2022-04-25,"ft NGVD29","S4_T",2022-04-25
"41542","S4_T",2022-04-26,13.13,"E",2022-04-28,2022-04-26,"ft NGVD29","S4_T",2022-04-26
"41542","S4_T",2022-04-27,13.04,"E",2022-05-03,2022-04-27,"ft NGVD29","S4_T",2022-04-27
"41542","S4_T",2022-04-28,13.17,"E",2022-05-03,2022-04-28,"ft NGVD29","S4_T",2022-04-28
"41542","S4_T",2022-04-29,13.11,"E",2022-05-03,2022-04-29,"ft NGVD29","S4_T",2022-04-29
"41542","S4_T",2022-04-30,13.06,"E",2022-05-03,2022-04-30,"ft NGVD29","S4_T",2022-04-30
"41542","S4_T",2022-05-01,13.05,"E",2022-05-03,2022-05-01,"ft NGVD29","S4_T",2022-05-01
"41542","S4_T",2022-05-02,13.04,"E",2022-05-09,2022-05-02,"ft NGVD29","S4_T",2022-05-02
"41542","S4_T",2022-05-03,13.06,"E",2022-05-09,2022-05-03,"ft NGVD29","S4_T",2022-05-03
"41542","S4_T",2022-05-04,13.07,"E",2022-05-09,2022-05-04,"ft NGVD29","S4_T",2022-05-04
"41542","S4_T",2022-05-05,12.99,"E",2022-05-09,2022-05-05,"ft NGVD29","S4_T",2022-05-05
"41542","S4_T",2022-05-06,12.93,"E",2022-05-09,2022-05-06,"ft NGVD29","S4_T",2022-05-06
"41542","S4_T",2022-05-07,12.85,"E",2022-05-09,2022-05-07,"ft NGVD29","S4_T",2022-05-07
"41542","S4_T",2022-05-08,12.98,"E",2022-05-16,2022-05-08,"ft NGVD29","S4_T",2022-05-08
"41542","S4_T",2022-05-09,13.16,"E",2022-05-16,2022-05-09,"ft NGVD29","S4_T",2022-05-09
"41542","S4_T",2022-05-10,13.23,"E",2022-05-16,2022-05-10,"ft NGVD29","S4_T",2022-05-10
"41542","S4_T",2022-05-11,13.23,"E",2022-05-16,2022-05-11,"ft NGVD29","S4_T",2022-05-11
"41542","S4_T",2022-05-12,12.98,"E",2022-05-16,2022-05-12,"ft NGVD29","S4_T",2022-05-12
"41542","S4_T",2022-05-13,12.78,"E",2022-05-16,2022-05-13,"ft NGVD29","S4_T",2022-05-13
"41542","S4_T",2022-05-14,12.76,"E",2022-05-16,2022-05-14,"ft NGVD29","S4_T",2022-05-14
"41542","S4_T",2022-05-15,12.72,"E",2022-05-23,2022-05-15,"ft NGVD29","S4_T",2022-05-15
"41542","S4_T",2022-05-16,12.71,"E",2022-05-23,2022-05-16,"ft NGVD29","S4_T",2022-05-16
"41542","S4_T",2022-05-17,12.73,"E",2022-05-23,2022-05-17,"ft NGVD29","S4_T",2022-05-17
"41542","S4_T",2022-05-18,12.69,"E",2022-05-23,2022-05-18,"ft NGVD29","S4_T",2022-05-18
"41542","S4_T",2022-05-19,12.57,"E",2022-05-23,2022-05-19,"ft NGVD29","S4_T",2022-05-19
"41542","S4_T",2022-05-20,12.55,"E",2022-05-23,2022-05-20,"ft NGVD29","S4_T",2022-05-20
"41542","S4_T",2022-05-21,12.68,"E",2022-05-23,2022-05-21,"ft NGVD29","S4_T",2022-05-21
"41542","S4_T",2022-05-22,12.68,"E",2022-05-31,2022-05-22,"ft NGVD29","S4_T",2022-05-22
"41542","S4_T",2022-05-23,12.65,"E",2022-05-31,2022-05-23,"ft NGVD29","S4_T",2022-05-23
"41542","S4_T",2022-05-24,12.58,"E",2022-05-31,2022-05-24,"ft NGVD29","S4_T",2022-05-24
"41542","S4_T",2022-05-25,12.56,"E",2022-05-31,2022-05-25,"ft NGVD29","S4_T",2022-05-25
"41542","S4_T",2022-05-26,12.53,"E",2022-05-31,2022-05-26,"ft NGVD29","S4_T",2022-05-26
"41542","S4_T",2022-05-27,12.51,"E",2022-05-31,2022-05-27,"ft NGVD29","S4_T",2022-05-27
"41542","S4_T",2022-05-28,12.52,"E",2022-05-31,2022-05-28,"ft NGVD29","S4_T",2022-05-28
"41542","S4_T",2022-05-29,12.47,"E",2022-05-31,2022-05-29,"ft NGVD29","S4_T",2022-05-29
"41542","S4_T",2022-05-30,12.67,"E",2022-06-06,2022-05-30,"ft NGVD29","S4_T",2022-05-30
"41542","S4_T",2022-05-31,12.72,"E",2022-06-06,2022-05-31,"ft NGVD29","S4_T",2022-05-31
"41542","S4_T",2022-06-01,12.78,"E",2022-06-06,2022-06-01,"ft NGVD29","S4_T",2022-06-01
"41542","S4_T",2022-06-02,12.61,"E",2022-06-06,2022-06-02,"ft NGVD29","S4_T",2022-06-02
"41542","S4_T",2022-06-03,12.52,"E",2022-06-06,2022-06-03,"ft NGVD29","S4_T",2022-06-03
"41542","S4_T",2022-06-04,12.89,"E",2022-06-06,2022-06-04,"ft NGVD29","S4_T",2022-06-04
"41542","S4_T",2022-06-05,12.81,"E",2022-08-02,2022-06-05,"ft NGVD29","S4_T",2022-06-05
"41542","S4_T",2022-06-06,12.74,"E",2022-08-02,2022-06-06,"ft NGVD29","S4_T",2022-06-06
"41542","S4_T",2022-06-07,12.71,"E",2022-08-02,2022-06-07,"ft NGVD29","S4_T",2022-06-07
"41542","S4_T",2022-06-08,12.77,"E",2022-08-02,2022-06-08,"ft NGVD29","S4_T",2022-06-08
"41542","S4_T",2022-06-09,12.74,"E",2022-06-14,2022-06-09,"ft NGVD29","S4_T",2022-06-09
"41542","S4_T",2022-06-10,12.77,"E",2022-08-02,2022-06-10,"ft NGVD29","S4_T",2022-06-10
"41542","S4_T",2022-06-11,12.94,"E",2022-08-02,2022-06-11,"ft NGVD29","S4_T",2022-06-11
"41542","S4_T",2022-06-12,12.99,"E",2022-08-02,2022-06-12,"ft NGVD29","S4_T",2022-06-12
"41542","S4_T",2022-06-13,13.03,"E",2022-06-20,2022-06-13,"ft NGVD29","S4_T",2022-06-13
"41542","S4_T",2022-06-14,13.01,"E",2022-06-20,2022-06-14,"ft NGVD29","S4_T",2022-06-14
"41542","S4_T",2022-06-15,13.02,"E",2022-06-20,2022-06-15,"ft NGVD29","S4_T",2022-06-15
"41542","S4_T",2022-06-16,13.03,"E",2022-06-20,2022-06-16,"ft NGVD29","S4_T",2022-06-16
"41542","S4_T",2022-06-17,13.09,"E",2022-06-20,2022-06-17,"ft NGVD29","S4_T",2022-06-17
"41542","S4_T",2022-06-18,13.03,"E",2022-06-20,2022-06-18,"ft NGVD29","S4_T",2022-06-18
"41542","S4_T",2022-06-19,12.97,"E",2022-06-27,2022-06-19,"ft NGVD29","S4_T",2022-06-19
"41542","S4_T",2022-06-20,12.98,"E",2022-06-27,2022-06-20,"ft NGVD29","S4_T",2022-06-20
"41542","S4_T",2022-06-21,13.2,"E",2022-06-27,2022-06-21,"ft NGVD29","S4_T",2022-06-21
"41542","S4_T",2022-06-22,13.04,"E",2022-06-27,2022-06-22,"ft NGVD29","S4_T",2022-06-22
"41542","S4_T",2022-06-23,12.91,"E",2022-06-27,2022-06-23,"ft NGVD29","S4_T",2022-06-23
"41542","S4_T",2022-06-24,12.95,"E",2022-06-27,2022-06-24,"ft NGVD29","S4_T",2022-06-24
"41542","S4_T",2022-06-25,13,"E",2022-06-27,2022-06-25,"ft NGVD29","S4_T",2022-06-25
"41542","S4_T",2022-06-26,12.94,"E",2022-07-05,2022-06-26,"ft NGVD29","S4_T",2022-06-26
"41542","S4_T",2022-06-27,12.95,"E",2022-07-05,2022-06-27,"ft NGVD29","S4_T",2022-06-27
"41542","S4_T",2022-06-28,12.95,"E",2022-07-05,2022-06-28,"ft NGVD29","S4_T",2022-06-28
"41542","S4_T",2022-06-29,13,"E",2022-07-05,2022-06-29,"ft NGVD29","S4_T",2022-06-29
"41542","S4_T",2022-06-30,12.91,"E",2022-07-05,2022-06-30,"ft NGVD29","S4_T",2022-06-30
"41542","S4_T",2022-07-01,12.89,"E",2022-07-05,2022-07-01,"ft NGVD29","S4_T",2022-07-01
"41542","S4_T",2022-07-02,12.9,"E",2022-07-05,2022-07-02,"ft NGVD29","S4_T",2022-07-02
"41542","S4_T",2022-07-03,12.92,"E",2022-07-05,2022-07-03,"ft NGVD29","S4_T",2022-07-03
"41542","S4_T",2022-07-04,12.93,"E",2022-07-11,2022-07-04,"ft NGVD29","S4_T",2022-07-04
"41542","S4_T",2022-07-05,12.93,"E",2022-07-11,2022-07-05,"ft NGVD29","S4_T",2022-07-05
"41542","S4_T",2022-07-06,12.85,"E",2022-07-11,2022-07-06,"ft NGVD29","S4_T",2022-07-06
"41542","S4_T",2022-07-07,12.9,"E",2022-07-11,2022-07-07,"ft NGVD29","S4_T",2022-07-07
"41542","S4_T",2022-07-08,12.91,"E",2022-07-11,2022-07-08,"ft NGVD29","S4_T",2022-07-08
"41542","S4_T",2022-07-09,12.83,"E",2022-07-11,2022-07-09,"ft NGVD29","S4_T",2022-07-09
"41542","S4_T",2022-07-10,12.86,"E",2022-07-18,2022-07-10,"ft NGVD29","S4_T",2022-07-10
"41542","S4_T",2022-07-11,12.88,"E",2022-07-18,2022-07-11,"ft NGVD29","S4_T",2022-07-11
"41542","S4_T",2022-07-12,12.97,"E",2022-07-18,2022-07-12,"ft NGVD29","S4_T",2022-07-12
"41542","S4_T",2022-07-13,12.97,"E",2022-07-18,2022-07-13,"ft NGVD29","S4_T",2022-07-13
"41542","S4_T",2022-07-14,13.03,"E",2022-07-18,2022-07-14,"ft NGVD29","S4_T",2022-07-14
"41542","S4_T",2022-07-15,13.07,"E",2022-07-18,2022-07-15,"ft NGVD29","S4_T",2022-07-15
"41542","S4_T",2022-07-16,13.06,"E",2022-07-18,2022-07-16,"ft NGVD29","S4_T",2022-07-16
"41542","S4_T",2022-07-17,13.07,"E",2022-07-27,2022-07-17,"ft NGVD29","S4_T",2022-07-17
"41542","S4_T",2022-07-18,13.05,"E",2022-07-27,2022-07-18,"ft NGVD29","S4_T",2022-07-18
"41542","S4_T",2022-07-19,13.07,"E",2022-07-27,2022-07-19,"ft NGVD29","S4_T",2022-07-19
"41542","S4_T",2022-07-20,13.08,"E",2022-07-27,2022-07-20,"ft NGVD29","S4_T",2022-07-20
"41542","S4_T",2022-07-21,13.06,"E",2022-07-27,2022-07-21,"ft NGVD29","S4_T",2022-07-21
"41542","S4_T",2022-07-22,13.07,"E",2022-07-27,2022-07-22,"ft NGVD29","S4_T",2022-07-22
"41542","S4_T",2022-07-23,13.07,"E",2022-07-27,2022-07-23,"ft NGVD29","S4_T",2022-07-23
"41542","S4_T",2022-07-24,13.08,"E",2022-07-27,2022-07-24,"ft NGVD29","S4_T",2022-07-24
"41542","S4_T",2022-07-25,13.08,"E",2022-07-27,2022-07-25,"ft NGVD29","S4_T",2022-07-25
"41542","S4_T",2022-07-26,13.03,"E",2022-08-02,2022-07-26,"ft NGVD29","S4_T",2022-07-26
"41542","S4_T",2022-07-27,13,"E",2022-08-02,2022-07-27,"ft NGVD29","S4_T",2022-07-27
"41542","S4_T",2022-07-28,13.03,"E",2022-08-02,2022-07-28,"ft NGVD29","S4_T",2022-07-28
"41542","S4_T",2022-07-29,13.04,"E",2022-08-02,2022-07-29,"ft NGVD29","S4_T",2022-07-29
"41542","S4_T",2022-07-30,13.01,"E",2022-08-02,2022-07-30,"ft NGVD29","S4_T",2022-07-30
"41542","S4_T",2022-07-31,13,"E",2022-08-02,2022-07-31,"ft NGVD29","S4_T",2022-07-31
"41542","S4_T",2022-08-01,12.95,"E",2022-08-10,2022-08-01,"ft NGVD29","S4_T",2022-08-01
"41542","S4_T",2022-08-02,12.98,"E",2022-08-10,2022-08-02,"ft NGVD29","S4_T",2022-08-02
"41542","S4_T",2022-08-03,13.04,"E",2022-08-10,2022-08-03,"ft NGVD29","S4_T",2022-08-03
"41542","S4_T",2022-08-04,13,"E",2022-08-10,2022-08-04,"ft NGVD29","S4_T",2022-08-04
"41542","S4_T",2022-08-05,12.97,"E",2022-08-10,2022-08-05,"ft NGVD29","S4_T",2022-08-05
"41542","S4_T",2022-08-06,12.97,"E",2022-08-10,2022-08-06,"ft NGVD29","S4_T",2022-08-06
"41542","S4_T",2022-08-07,12.95,"E",2022-08-10,2022-08-07,"ft NGVD29","S4_T",2022-08-07
"41542","S4_T",2022-08-08,12.91,"E",2022-08-10,2022-08-08,"ft NGVD29","S4_T",2022-08-08
"41542","S4_T",2022-08-09,12.87,"E",2022-08-17,2022-08-09,"ft NGVD29","S4_T",2022-08-09
"41542","S4_T",2022-08-10,12.83,"E",2022-08-17,2022-08-10,"ft NGVD29","S4_T",2022-08-10
"41542","S4_T",2022-08-11,12.85,"E",2022-08-17,2022-08-11,"ft NGVD29","S4_T",2022-08-11
"41542","S4_T",2022-08-12,12.82,"E",2022-08-17,2022-08-12,"ft NGVD29","S4_T",2022-08-12
"41542","S4_T",2022-08-13,12.8,"E",2022-08-17,2022-08-13,"ft NGVD29","S4_T",2022-08-13
"41542","S4_T",2022-08-14,12.84,"E",2022-08-17,2022-08-14,"ft NGVD29","S4_T",2022-08-14
"41542","S4_T",2022-08-15,12.82,"E",2022-08-17,2022-08-15,"ft NGVD29","S4_T",2022-08-15
"41542","S4_T",2022-08-16,12.78,"E",2022-08-24,2022-08-16,"ft NGVD29","S4_T",2022-08-16
"41542","S4_T",2022-08-17,12.77,"E",2022-08-24,2022-08-17,"ft NGVD29","S4_T",2022-08-17
"41542","S4_T",2022-08-18,12.8,"E",2022-08-24,2022-08-18,"ft NGVD29","S4_T",2022-08-18
"41542","S4_T",2022-08-19,12.76,"E",2022-08-24,2022-08-19,"ft NGVD29","S4_T",2022-08-19
"41542","S4_T",2022-08-20,12.77,"E",2022-08-24,2022-08-20,"ft NGVD29","S4_T",2022-08-20
"41542","S4_T",2022-08-21,12.72,"E",2022-08-24,2022-08-21,"ft NGVD29","S4_T",2022-08-21
