"DBKEY","Station","Daily.Date","Data.Value","Qualifier","Revision.Date","Date","STATION","lake","DATE"
"V7583","TOHOEE_H",2023-06-27,55.42,"",2023-07-07,2023-06-27,"TOHOEE","ETOHO",2023-06-27
"V7583","TOHOEE_H",2023-06-28,55.43,"",2023-07-07,2023-06-28,"TOHOEE","ETOHO",2023-06-28
"V7583","TOHOEE_H",2023-06-29,55.49,"",2023-07-07,2023-06-29,"TOHOEE","ETOHO",2023-06-29
"V7583","TOHOEE_H",2023-06-30,55.49,"",2023-07-07,2023-06-30,"TOHOEE","ETOHO",2023-06-30
"V7583","TOHOEE_H",2023-07-01,55.48,"",2023-07-07,2023-07-01,"TOHOEE","ETOHO",2023-07-01
"V7583","TOHOEE_H",2023-07-02,55.48,"",2023-07-07,2023-07-02,"TOHOEE","ETOHO",2023-07-02
"V7583","TOHOEE_H",2023-07-03,55.48,"",2023-07-07,2023-07-03,"TOHOEE","ETOHO",2023-07-03
"V7583","TOHOEE_H",2023-07-04,55.5,"",2023-07-07,2023-07-04,"TOHOEE","ETOHO",2023-07-04
"V7583","TOHOEE_H",2023-07-05,55.52,"",2023-07-07,2023-07-05,"TOHOEE","ETOHO",2023-07-05
"V7583","TOHOEE_H",2023-07-06,55.52,"",2023-07-18,2023-07-06,"TOHOEE","ETOHO",2023-07-06
"V7583","TOHOEE_H",2023-07-07,55.51,"",2023-07-18,2023-07-07,"TOHOEE","ETOHO",2023-07-07
"V7583","TOHOEE_H",2023-07-08,55.51,"",2023-07-18,2023-07-08,"TOHOEE","ETOHO",2023-07-08
"V7583","TOHOEE_H",2023-07-09,55.52,"",2023-07-18,2023-07-09,"TOHOEE","ETOHO",2023-07-09
"V7583","TOHOEE_H",2023-07-10,55.52,"",2023-07-18,2023-07-10,"TOHOEE","ETOHO",2023-07-10
"V7583","TOHOEE_H",2023-07-11,55.53,"",2023-07-18,2023-07-11,"TOHOEE","ETOHO",2023-07-11
"V7583","TOHOEE_H",2023-07-12,55.56,"",2023-07-18,2023-07-12,"TOHOEE","ETOHO",2023-07-12
"V7583","TOHOEE_H",2023-07-13,55.58,"",2023-07-18,2023-07-13,"TOHOEE","ETOHO",2023-07-13
"V7583","TOHOEE_H",2023-07-14,55.58,"",2023-07-18,2023-07-14,"TOHOEE","ETOHO",2023-07-14
"V7583","TOHOEE_H",2023-07-15,55.6,"",2023-07-18,2023-07-15,"TOHOEE","ETOHO",2023-07-15
"V7583","TOHOEE_H",2023-07-16,55.65,"",2023-07-18,2023-07-16,"TOHOEE","ETOHO",2023-07-16
"V7583","TOHOEE_H",2023-07-17,55.73,"",2023-07-27,2023-07-17,"TOHOEE","ETOHO",2023-07-17
"V7583","TOHOEE_H",2023-07-18,55.8,"",2023-07-27,2023-07-18,"TOHOEE","ETOHO",2023-07-18
"V7583","TOHOEE_H",2023-07-19,55.83,"",2023-07-27,2023-07-19,"TOHOEE","ETOHO",2023-07-19
"V7583","TOHOEE_H",2023-07-20,55.85,"",2023-07-27,2023-07-20,"TOHOEE","ETOHO",2023-07-20
"V7583","TOHOEE_H",2023-07-21,55.86,"",2023-07-27,2023-07-21,"TOHOEE","ETOHO",2023-07-21
"V7583","TOHOEE_H",2023-07-22,55.87,"",2023-07-27,2023-07-22,"TOHOEE","ETOHO",2023-07-22
"V7583","TOHOEE_H",2023-07-23,55.86,"",2023-07-27,2023-07-23,"TOHOEE","ETOHO",2023-07-23
"V7583","TOHOEE_H",2023-07-24,55.87,"",2023-07-27,2023-07-24,"TOHOEE","ETOHO",2023-07-24
"V7583","TOHOEE_H",2023-07-25,55.86,"",2023-07-27,2023-07-25,"TOHOEE","ETOHO",2023-07-25
"V7583","TOHOEE_H",2023-07-26,55.86,"",2023-08-07,2023-07-26,"TOHOEE","ETOHO",2023-07-26
"V7583","TOHOEE_H",2023-07-27,55.87,"",2023-08-07,2023-07-27,"TOHOEE","ETOHO",2023-07-27
"V7583","TOHOEE_H",2023-07-28,55.87,"",2023-08-07,2023-07-28,"TOHOEE","ETOHO",2023-07-28
"V7583","TOHOEE_H",2023-07-29,55.88,"",2023-08-07,2023-07-29,"TOHOEE","ETOHO",2023-07-29
"V7583","TOHOEE_H",2023-07-30,55.89,"",2023-08-07,2023-07-30,"TOHOEE","ETOHO",2023-07-30
"V7583","TOHOEE_H",2023-07-31,55.92,"",2023-08-07,2023-07-31,"TOHOEE","ETOHO",2023-07-31
"V7583","TOHOEE_H",2023-08-01,55.96,"",2023-08-07,2023-08-01,"TOHOEE","ETOHO",2023-08-01
"V7583","TOHOEE_H",2023-08-02,56,"",2023-08-07,2023-08-02,"TOHOEE","ETOHO",2023-08-02
"V7583","TOHOEE_H",2023-08-03,56.03,"",2023-08-07,2023-08-03,"TOHOEE","ETOHO",2023-08-03
"V7583","TOHOEE_H",2023-08-04,56.06,"",2023-08-07,2023-08-04,"TOHOEE","ETOHO",2023-08-04
"V7583","TOHOEE_H",2023-08-05,56.08,"",2023-08-07,2023-08-05,"TOHOEE","ETOHO",2023-08-05
"V7583","TOHOEE_H",2023-08-06,56.09,"",2023-08-16,2023-08-06,"TOHOEE","ETOHO",2023-08-06
"V7583","TOHOEE_H",2023-08-07,56.09,"",2023-08-16,2023-08-07,"TOHOEE","ETOHO",2023-08-07
"V7583","TOHOEE_H",2023-08-08,56.09,"",2023-08-16,2023-08-08,"TOHOEE","ETOHO",2023-08-08
"V7583","TOHOEE_H",2023-08-09,56.09,"",2023-08-16,2023-08-09,"TOHOEE","ETOHO",2023-08-09
"V7583","TOHOEE_H",2023-08-10,56.08,"",2023-08-16,2023-08-10,"TOHOEE","ETOHO",2023-08-10
"V7583","TOHOEE_H",2023-08-11,56.07,"",2023-08-16,2023-08-11,"TOHOEE","ETOHO",2023-08-11
"V7583","TOHOEE_H",2023-08-12,56.07,"",2023-08-16,2023-08-12,"TOHOEE","ETOHO",2023-08-12
"V7583","TOHOEE_H",2023-08-13,56.06,"",2023-08-16,2023-08-13,"TOHOEE","ETOHO",2023-08-13
"V7583","TOHOEE_H",2023-08-14,56.03,"",2023-08-16,2023-08-14,"TOHOEE","ETOHO",2023-08-14
"V7583","TOHOEE_H",2023-08-15,56.03,"",2023-08-25,2023-08-15,"TOHOEE","ETOHO",2023-08-15
"V7583","TOHOEE_H",2023-08-16,56.02,"",2023-08-25,2023-08-16,"TOHOEE","ETOHO",2023-08-16
"V7583","TOHOEE_H",2023-08-17,56.05,"",2023-08-25,2023-08-17,"TOHOEE","ETOHO",2023-08-17
"V7583","TOHOEE_H",2023-08-18,56.13,"",2023-08-25,2023-08-18,"TOHOEE","ETOHO",2023-08-18
"V7583","TOHOEE_H",2023-08-19,56.17,"",2023-08-25,2023-08-19,"TOHOEE","ETOHO",2023-08-19
"V7583","TOHOEE_H",2023-08-20,56.19,"",2023-08-25,2023-08-20,"TOHOEE","ETOHO",2023-08-20
"V7583","TOHOEE_H",2023-08-21,56.21,"",2023-08-25,2023-08-21,"TOHOEE","ETOHO",2023-08-21
"V7583","TOHOEE_H",2023-08-22,56.22,"",2023-08-25,2023-08-22,"TOHOEE","ETOHO",2023-08-22
"V7583","TOHOEE_H",2023-08-23,56.22,"",2023-08-25,2023-08-23,"TOHOEE","ETOHO",2023-08-23
"V7583","TOHOEE_H",2023-08-24,56.24,"",2023-09-06,2023-08-24,"TOHOEE","ETOHO",2023-08-24
"V7583","TOHOEE_H",2023-08-25,56.23,"",2023-09-06,2023-08-25,"TOHOEE","ETOHO",2023-08-25
"V7583","TOHOEE_H",2023-08-26,56.21,"",2023-09-06,2023-08-26,"TOHOEE","ETOHO",2023-08-26
"V7583","TOHOEE_H",2023-08-27,56.21,"",2023-09-06,2023-08-27,"TOHOEE","ETOHO",2023-08-27
"V7583","TOHOEE_H",2023-08-28,56.2,"",2023-09-06,2023-08-28,"TOHOEE","ETOHO",2023-08-28
"V7583","TOHOEE_H",2023-08-29,56.2,"",2023-09-06,2023-08-29,"TOHOEE","ETOHO",2023-08-29
"V7583","TOHOEE_H",2023-08-30,56.3,"",2023-09-06,2023-08-30,"TOHOEE","ETOHO",2023-08-30
"V7583","TOHOEE_H",2023-08-31,56.36,"",2023-09-06,2023-08-31,"TOHOEE","ETOHO",2023-08-31
"V7583","TOHOEE_H",2023-09-01,56.37,"",2023-09-06,2023-09-01,"TOHOEE","ETOHO",2023-09-01
"V7583","TOHOEE_H",2023-09-02,56.44,"",2023-09-06,2023-09-02,"TOHOEE","ETOHO",2023-09-02
"V7583","TOHOEE_H",2023-09-03,56.44,"",2023-09-06,2023-09-03,"TOHOEE","ETOHO",2023-09-03
"V7583","TOHOEE_H",2023-09-04,56.44,"",2023-09-06,2023-09-04,"TOHOEE","ETOHO",2023-09-04
"V7583","TOHOEE_H",2023-09-05,56.42,"",2023-09-14,2023-09-05,"TOHOEE","ETOHO",2023-09-05
"V7583","TOHOEE_H",2023-09-06,56.4,"",2023-09-14,2023-09-06,"TOHOEE","ETOHO",2023-09-06
"V7583","TOHOEE_H",2023-09-07,56.42,"",2023-09-14,2023-09-07,"TOHOEE","ETOHO",2023-09-07
"V7583","TOHOEE_H",2023-09-08,56.49,"",2023-09-14,2023-09-08,"TOHOEE","ETOHO",2023-09-08
"V7583","TOHOEE_H",2023-09-09,56.55,"",2023-09-14,2023-09-09,"TOHOEE","ETOHO",2023-09-09
"V7583","TOHOEE_H",2023-09-10,56.55,"",2023-09-14,2023-09-10,"TOHOEE","ETOHO",2023-09-10
"V7583","TOHOEE_H",2023-09-11,56.56,"",2023-09-14,2023-09-11,"TOHOEE","ETOHO",2023-09-11
"V7583","TOHOEE_H",2023-09-12,56.58,"",2023-09-14,2023-09-12,"TOHOEE","ETOHO",2023-09-12
"V7583","TOHOEE_H",2023-09-13,56.59,"",2023-09-25,2023-09-13,"TOHOEE","ETOHO",2023-09-13
"V7583","TOHOEE_H",2023-09-14,56.62,"",2023-09-25,2023-09-14,"TOHOEE","ETOHO",2023-09-14
"V7583","TOHOEE_H",2023-09-15,56.63,"",2023-09-25,2023-09-15,"TOHOEE","ETOHO",2023-09-15
"V7583","TOHOEE_H",2023-09-16,56.62,"",2023-09-25,2023-09-16,"TOHOEE","ETOHO",2023-09-16
"V7583","TOHOEE_H",2023-09-17,56.61,"",2023-09-25,2023-09-17,"TOHOEE","ETOHO",2023-09-17
"V7583","TOHOEE_H",2023-09-18,56.63,"",2023-09-25,2023-09-18,"TOHOEE","ETOHO",2023-09-18
"V7583","TOHOEE_H",2023-09-19,56.63,"",2023-09-25,2023-09-19,"TOHOEE","ETOHO",2023-09-19
"V7583","TOHOEE_H",2023-09-20,56.71,"",2023-09-25,2023-09-20,"TOHOEE","ETOHO",2023-09-20
"V7583","TOHOEE_H",2023-09-21,56.9,"",2023-09-25,2023-09-21,"TOHOEE","ETOHO",2023-09-21
"V7583","TOHOEE_H",2023-09-22,56.92,"",2023-09-25,2023-09-22,"TOHOEE","ETOHO",2023-09-22
"V7583","TOHOEE_H",2023-09-23,56.91,"",2023-09-25,2023-09-23,"TOHOEE","ETOHO",2023-09-23
"V7583","TOHOEE_H",2023-09-24,56.89,"",2023-10-04,2023-09-24,"TOHOEE","ETOHO",2023-09-24
"V7583","TOHOEE_H",2023-09-25,56.85,"",2023-10-04,2023-09-25,"TOHOEE","ETOHO",2023-09-25
"V7583","TOHOEE_H",2023-09-26,56.89,"",2023-10-04,2023-09-26,"TOHOEE","ETOHO",2023-09-26
"V7583","TOHOEE_H",2023-09-27,56.98,"E",2023-12-08,2023-09-27,"TOHOEE","ETOHO",2023-09-27
"V7583","TOHOEE_H",2023-09-28,57.06,"E",2023-12-08,2023-09-28,"TOHOEE","ETOHO",2023-09-28
"V7583","TOHOEE_H",2023-09-29,57.06,"E",2023-12-08,2023-09-29,"TOHOEE","ETOHO",2023-09-29
"V7583","TOHOEE_H",2023-09-30,57.04,"E",2023-12-08,2023-09-30,"TOHOEE","ETOHO",2023-09-30
"V7583","TOHOEE_H",2023-10-01,57.05,"E",2023-12-08,2023-10-01,"TOHOEE","ETOHO",2023-10-01
"V7583","TOHOEE_H",2023-10-02,57.14,"E",2023-12-08,2023-10-02,"TOHOEE","ETOHO",2023-10-02
"V7583","TOHOEE_H",2023-10-03,57.14,"E",2023-12-08,2023-10-03,"TOHOEE","ETOHO",2023-10-03
"V7583","TOHOEE_H",2023-10-04,57.13,"E",2023-12-08,2023-10-04,"TOHOEE","ETOHO",2023-10-04
"V7583","TOHOEE_H",2023-10-05,57.13,"E",2023-12-08,2023-10-05,"TOHOEE","ETOHO",2023-10-05
"V7583","TOHOEE_H",2023-10-06,57.11,"E",2023-12-08,2023-10-06,"TOHOEE","ETOHO",2023-10-06
"V7583","TOHOEE_H",2023-10-07,57.05,"E",2023-12-08,2023-10-07,"TOHOEE","ETOHO",2023-10-07
"V7583","TOHOEE_H",2023-10-08,57.02,"E",2023-12-08,2023-10-08,"TOHOEE","ETOHO",2023-10-08
"V7583","TOHOEE_H",2023-10-09,56.99,"E",2023-12-08,2023-10-09,"TOHOEE","ETOHO",2023-10-09
"V7583","TOHOEE_H",2023-10-10,57,"E",2023-12-08,2023-10-10,"TOHOEE","ETOHO",2023-10-10
"V7583","TOHOEE_H",2023-10-11,57.02,"E",2023-12-08,2023-10-11,"TOHOEE","ETOHO",2023-10-11
"V7583","TOHOEE_H",2023-10-12,57.06,"E",2023-12-08,2023-10-12,"TOHOEE","ETOHO",2023-10-12
"V7583","TOHOEE_H",2023-10-13,57.13,"E",2023-12-08,2023-10-13,"TOHOEE","ETOHO",2023-10-13
"V7583","TOHOEE_H",2023-10-14,57.16,"E",2023-12-08,2023-10-14,"TOHOEE","ETOHO",2023-10-14
"V7583","TOHOEE_H",2023-10-15,57.18,"E",2023-12-08,2023-10-15,"TOHOEE","ETOHO",2023-10-15
"V7583","TOHOEE_H",2023-10-16,57.18,"E",2023-12-08,2023-10-16,"TOHOEE","ETOHO",2023-10-16
"V7583","TOHOEE_H",2023-10-17,57.17,"E",2023-12-08,2023-10-17,"TOHOEE","ETOHO",2023-10-17
"V7583","TOHOEE_H",2023-10-18,57.16,"E",2023-12-08,2023-10-18,"TOHOEE","ETOHO",2023-10-18
"V7583","TOHOEE_H",2023-10-19,57.16,"E",2023-12-08,2023-10-19,"TOHOEE","ETOHO",2023-10-19
"V7583","TOHOEE_H",2023-10-20,57.15,"E",2023-12-08,2023-10-20,"TOHOEE","ETOHO",2023-10-20
"V7583","TOHOEE_H",2023-10-21,57.16,"E",2023-12-08,2023-10-21,"TOHOEE","ETOHO",2023-10-21
"V7583","TOHOEE_H",2023-10-22,57.16,"E",2023-12-08,2023-10-22,"TOHOEE","ETOHO",2023-10-22
"V7583","TOHOEE_H",2023-10-23,57.17,"E",2023-12-08,2023-10-23,"TOHOEE","ETOHO",2023-10-23
"V7583","TOHOEE_H",2023-10-24,57.17,"E",2023-12-08,2023-10-24,"TOHOEE","ETOHO",2023-10-24
"V7583","TOHOEE_H",2023-10-25,57.17,"E",2023-12-08,2023-10-25,"TOHOEE","ETOHO",2023-10-25
"V7583","TOHOEE_H",2023-10-26,57.16,"E",2023-12-08,2023-10-26,"TOHOEE","ETOHO",2023-10-26
"V7583","TOHOEE_H",2023-10-27,57.16,"E",2023-12-08,2023-10-27,"TOHOEE","ETOHO",2023-10-27
"V7583","TOHOEE_H",2023-10-28,57.16,"E",2023-12-08,2023-10-28,"TOHOEE","ETOHO",2023-10-28
"V7583","TOHOEE_H",2023-10-29,57.15,"E",2023-12-08,2023-10-29,"TOHOEE","ETOHO",2023-10-29
"V7583","TOHOEE_H",2023-10-30,57.15,"E",2023-12-08,2023-10-30,"TOHOEE","ETOHO",2023-10-30
"V7583","TOHOEE_H",2023-10-31,57.15,"E",2023-12-08,2023-10-31,"TOHOEE","ETOHO",2023-10-31
"V7583","TOHOEE_H",2023-11-01,57.17,"E",2023-12-08,2023-11-01,"TOHOEE","ETOHO",2023-11-01
"V7583","TOHOEE_H",2023-11-02,57.13,"E",2023-12-08,2023-11-02,"TOHOEE","ETOHO",2023-11-02
"V7583","TOHOEE_H",2023-11-03,57.1,"E",2023-12-08,2023-11-03,"TOHOEE","ETOHO",2023-11-03
"V7583","TOHOEE_H",2023-11-04,57.11,"E",2023-12-08,2023-11-04,"TOHOEE","ETOHO",2023-11-04
"V7583","TOHOEE_H",2023-11-05,57.08,"E",2023-12-08,2023-11-05,"TOHOEE","ETOHO",2023-11-05
"V7583","TOHOEE_H",2023-11-06,57.07,"E",2023-12-08,2023-11-06,"TOHOEE","ETOHO",2023-11-06
"V7583","TOHOEE_H",2023-11-07,57.06,"E",2023-12-08,2023-11-07,"TOHOEE","ETOHO",2023-11-07
"V7583","TOHOEE_H",2023-11-08,57.06,"E",2023-12-08,2023-11-08,"TOHOEE","ETOHO",2023-11-08
"V7583","TOHOEE_H",2023-11-09,57.06,"E",2023-12-08,2023-11-09,"TOHOEE","ETOHO",2023-11-09
"V7583","TOHOEE_H",2023-11-10,57.06,"E",2023-12-08,2023-11-10,"TOHOEE","ETOHO",2023-11-10
"V7583","TOHOEE_H",2023-11-11,57.06,"E",2023-12-08,2023-11-11,"TOHOEE","ETOHO",2023-11-11
"V7583","TOHOEE_H",2023-11-12,57.09,"E",2023-12-08,2023-11-12,"TOHOEE","ETOHO",2023-11-12
"V7583","TOHOEE_H",2023-11-13,57.11,"E",2023-12-08,2023-11-13,"TOHOEE","ETOHO",2023-11-13
"V7583","TOHOEE_H",2023-11-14,57.1,"E",2023-12-08,2023-11-14,"TOHOEE","ETOHO",2023-11-14
"V7583","TOHOEE_H",2023-11-15,57.1,"E",2023-12-08,2023-11-15,"TOHOEE","ETOHO",2023-11-15
"V7583","TOHOEE_H",2023-11-16,57.22,"E",2023-12-08,2023-11-16,"TOHOEE","ETOHO",2023-11-16
"V7583","TOHOEE_H",2023-11-17,57.71,"E",2023-12-08,2023-11-17,"TOHOEE","ETOHO",2023-11-17
"V7583","TOHOEE_H",2023-11-18,57.95,"E",2023-12-08,2023-11-18,"TOHOEE","ETOHO",2023-11-18
"V7583","TOHOEE_H",2023-11-19,58.05,"E",2023-12-08,2023-11-19,"TOHOEE","ETOHO",2023-11-19
"V7583","TOHOEE_H",2023-11-20,58.1,"E",2023-12-08,2023-11-20,"TOHOEE","ETOHO",2023-11-20
"V7583","TOHOEE_H",2023-11-21,58.12,"E",2023-12-08,2023-11-21,"TOHOEE","ETOHO",2023-11-21
"V7583","TOHOEE_H",2023-11-22,58.14,"",2023-11-30,2023-11-22,"TOHOEE","ETOHO",2023-11-22
"V7583","TOHOEE_H",2023-11-23,58.14,"",2023-11-30,2023-11-23,"TOHOEE","ETOHO",2023-11-23
"V7583","TOHOEE_H",2023-11-24,58.11,"",2023-11-30,2023-11-24,"TOHOEE","ETOHO",2023-11-24
"V7583","TOHOEE_H",2023-11-25,58.08,"",2023-11-30,2023-11-25,"TOHOEE","ETOHO",2023-11-25
"V7583","TOHOEE_H",2023-11-26,58.05,"",2023-11-30,2023-11-26,"TOHOEE","ETOHO",2023-11-26
"V7583","TOHOEE_H",2023-11-27,58.05,"",2023-11-30,2023-11-27,"TOHOEE","ETOHO",2023-11-27
"V7583","TOHOEE_H",2023-11-28,58.01,"",2023-11-30,2023-11-28,"TOHOEE","ETOHO",2023-11-28
"V7583","TOHOEE_H",2023-11-29,57.96,"",2023-12-08,2023-11-29,"TOHOEE","ETOHO",2023-11-29
"V7583","TOHOEE_H",2023-11-30,57.92,"",2023-12-08,2023-11-30,"TOHOEE","ETOHO",2023-11-30
"V7583","TOHOEE_H",2023-12-01,57.93,"",2023-12-08,2023-12-01,"TOHOEE","ETOHO",2023-12-01
"V7583","TOHOEE_H",2023-12-02,57.95,"",2023-12-08,2023-12-02,"TOHOEE","ETOHO",2023-12-02
"V7583","TOHOEE_H",2023-12-03,57.96,"",2023-12-08,2023-12-03,"TOHOEE","ETOHO",2023-12-03
"V7583","TOHOEE_H",2023-12-04,57.96,"",2023-12-08,2023-12-04,"TOHOEE","ETOHO",2023-12-04
"V7583","TOHOEE_H",2023-12-05,57.96,"",2023-12-08,2023-12-05,"TOHOEE","ETOHO",2023-12-05
"V7583","TOHOEE_H",2023-12-06,57.96,"",2023-12-08,2023-12-06,"TOHOEE","ETOHO",2023-12-06
"V7583","TOHOEE_H",2023-12-07,57.91,"",2023-12-19,2023-12-07,"TOHOEE","ETOHO",2023-12-07
"V7583","TOHOEE_H",2023-12-08,57.88,"",2023-12-19,2023-12-08,"TOHOEE","ETOHO",2023-12-08
"V7583","TOHOEE_H",2023-12-09,57.86,"",2023-12-19,2023-12-09,"TOHOEE","ETOHO",2023-12-09
"V7583","TOHOEE_H",2023-12-10,57.84,"",2023-12-19,2023-12-10,"TOHOEE","ETOHO",2023-12-10
"V7583","TOHOEE_H",2023-12-11,57.87,"",2023-12-19,2023-12-11,"TOHOEE","ETOHO",2023-12-11
"V7583","TOHOEE_H",2023-12-12,57.81,"",2023-12-19,2023-12-12,"TOHOEE","ETOHO",2023-12-12
"V7583","TOHOEE_H",2023-12-13,57.75,"",2023-12-19,2023-12-13,"TOHOEE","ETOHO",2023-12-13
"V7583","TOHOEE_H",2023-12-14,57.69,"",2023-12-19,2023-12-14,"TOHOEE","ETOHO",2023-12-14
"V7583","TOHOEE_H",2023-12-15,57.62,"",2023-12-19,2023-12-15,"TOHOEE","ETOHO",2023-12-15
"V7583","TOHOEE_H",2023-12-16,57.62,"",2023-12-19,2023-12-16,"TOHOEE","ETOHO",2023-12-16
"V7583","TOHOEE_H",2023-12-17,57.81,"",2023-12-19,2023-12-17,"TOHOEE","ETOHO",2023-12-17
"V7583","TOHOEE_H",2023-12-18,57.88,"",2024-01-03,2023-12-18,"TOHOEE","ETOHO",2023-12-18
"V7583","TOHOEE_H",2023-12-19,57.9,"",2024-01-03,2023-12-19,"TOHOEE","ETOHO",2023-12-19
"V7583","TOHOEE_H",2023-12-20,57.85,"",2024-01-03,2023-12-20,"TOHOEE","ETOHO",2023-12-20
"V7583","TOHOEE_H",2023-12-21,57.81,"",2024-01-03,2023-12-21,"TOHOEE","ETOHO",2023-12-21
"V7583","TOHOEE_H",2023-12-22,57.74,"",2024-01-03,2023-12-22,"TOHOEE","ETOHO",2023-12-22
"V7583","TOHOEE_H",2023-12-23,57.71,"",2024-01-03,2023-12-23,"TOHOEE","ETOHO",2023-12-23
"V7583","TOHOEE_H",2023-12-24,57.67,"",2024-01-03,2023-12-24,"TOHOEE","ETOHO",2023-12-24
"V7583","TOHOEE_H",2023-12-25,57.64,"",2024-01-03,2023-12-25,"TOHOEE","ETOHO",2023-12-25
"V7583","TOHOEE_H",2023-12-26,57.64,"",2024-01-03,2023-12-26,"TOHOEE","ETOHO",2023-12-26
"V7583","TOHOEE_H",2023-12-27,57.61,"",2024-01-03,2023-12-27,"TOHOEE","ETOHO",2023-12-27
"V7583","TOHOEE_H",2023-12-28,57.6,"",2024-01-03,2023-12-28,"TOHOEE","ETOHO",2023-12-28
"V7583","TOHOEE_H",2023-12-29,57.57,"",2024-01-03,2023-12-29,"TOHOEE","ETOHO",2023-12-29
"V7583","TOHOEE_H",2023-12-30,57.51,"",2024-01-03,2023-12-30,"TOHOEE","ETOHO",2023-12-30
"V7583","TOHOEE_H",2023-12-31,57.48,"",2024-01-03,2023-12-31,"TOHOEE","ETOHO",2023-12-31
"V7583","TOHOEE_H",2024-01-01,57.47,"",2024-01-03,2024-01-01,"TOHOEE","ETOHO",2024-01-01
"V7583","TOHOEE_H",2024-01-02,57.48,"",2024-01-10,2024-01-02,"TOHOEE","ETOHO",2024-01-02
"V7583","TOHOEE_H",2024-01-03,57.45,"",2024-01-10,2024-01-03,"TOHOEE","ETOHO",2024-01-03
"V7583","TOHOEE_H",2024-01-04,57.47,"",2024-01-10,2024-01-04,"TOHOEE","ETOHO",2024-01-04
"V7583","TOHOEE_H",2024-01-05,57.45,"",2024-01-10,2024-01-05,"TOHOEE","ETOHO",2024-01-05
"V7583","TOHOEE_H",2024-01-06,57.48,"",2024-01-10,2024-01-06,"TOHOEE","ETOHO",2024-01-06
"V7583","TOHOEE_H",2024-01-07,57.54,"",2024-01-10,2024-01-07,"TOHOEE","ETOHO",2024-01-07
"V7583","TOHOEE_H",2024-01-08,57.5,"",2024-01-10,2024-01-08,"TOHOEE","ETOHO",2024-01-08
"V7583","TOHOEE_H",2024-01-09,57.42,"",2024-01-22,2024-01-09,"TOHOEE","ETOHO",2024-01-09
"V7583","TOHOEE_H",2024-01-10,57.41,"",2024-01-22,2024-01-10,"TOHOEE","ETOHO",2024-01-10
"V7583","TOHOEE_H",2024-01-11,57.34,"",2024-01-22,2024-01-11,"TOHOEE","ETOHO",2024-01-11
"V7583","TOHOEE_H",2024-01-12,57.28,"",2024-01-22,2024-01-12,"TOHOEE","ETOHO",2024-01-12
"V7583","TOHOEE_H",2024-01-13,57.28,"",2024-01-22,2024-01-13,"TOHOEE","ETOHO",2024-01-13
"V7583","TOHOEE_H",2024-01-14,57.25,"",2024-01-22,2024-01-14,"TOHOEE","ETOHO",2024-01-14
"V7583","TOHOEE_H",2024-01-15,57.24,"",2024-01-22,2024-01-15,"TOHOEE","ETOHO",2024-01-15
"V7583","TOHOEE_H",2024-01-16,57.23,"",2024-01-22,2024-01-16,"TOHOEE","ETOHO",2024-01-16
"V7583","TOHOEE_H",2024-01-17,57.25,"",2024-01-22,2024-01-17,"TOHOEE","ETOHO",2024-01-17
"V7583","TOHOEE_H",2024-01-18,57.22,"",2024-01-22,2024-01-18,"TOHOEE","ETOHO",2024-01-18
"V7583","TOHOEE_H",2024-01-19,57.23,"",2024-01-22,2024-01-19,"TOHOEE","ETOHO",2024-01-19
"V7583","TOHOEE_H",2024-01-20,57.25,"",2024-01-22,2024-01-20,"TOHOEE","ETOHO",2024-01-20
"V7583","TOHOEE_H",2024-01-21,57.23,"",2024-01-30,2024-01-21,"TOHOEE","ETOHO",2024-01-21
"V7583","TOHOEE_H",2024-01-22,57.19,"",2024-01-30,2024-01-22,"TOHOEE","ETOHO",2024-01-22
"V7583","TOHOEE_H",2024-01-23,57.21,"",2024-01-30,2024-01-23,"TOHOEE","ETOHO",2024-01-23
"V7583","TOHOEE_H",2024-01-24,57.2,"",2024-01-30,2024-01-24,"TOHOEE","ETOHO",2024-01-24
"V7583","TOHOEE_H",2024-01-25,57.19,"",2024-01-30,2024-01-25,"TOHOEE","ETOHO",2024-01-25
"V7583","TOHOEE_H",2024-01-26,57.16,"",2024-01-30,2024-01-26,"TOHOEE","ETOHO",2024-01-26
"V7583","TOHOEE_H",2024-01-27,57.12,"",2024-01-30,2024-01-27,"TOHOEE","ETOHO",2024-01-27
"V7583","TOHOEE_H",2024-01-28,57.09,"",2024-01-30,2024-01-28,"TOHOEE","ETOHO",2024-01-28
"V7583","TOHOEE_H",2024-01-29,57.05,"",2024-02-08,2024-01-29,"TOHOEE","ETOHO",2024-01-29
"V7583","TOHOEE_H",2024-01-30,56.99,"E",2024-02-08,2024-01-30,"TOHOEE","ETOHO",2024-01-30
"V7583","TOHOEE_H",2024-01-31,56.97,"E",2024-02-08,2024-01-31,"TOHOEE","ETOHO",2024-01-31
"V7583","TOHOEE_H",2024-02-01,56.96,"",2024-02-08,2024-02-01,"TOHOEE","ETOHO",2024-02-01
"V7583","TOHOEE_H",2024-02-02,56.94,"",2024-02-08,2024-02-02,"TOHOEE","ETOHO",2024-02-02
"V7583","TOHOEE_H",2024-02-03,56.93,"",2024-02-08,2024-02-03,"TOHOEE","ETOHO",2024-02-03
"V7583","TOHOEE_H",2024-02-04,56.91,"",2024-02-08,2024-02-04,"TOHOEE","ETOHO",2024-02-04
"V7583","TOHOEE_H",2024-02-05,56.92,"",2024-02-08,2024-02-05,"TOHOEE","ETOHO",2024-02-05
